name,income
若松 裕美子,900.2897812390058
Carla Amato-Faranda,585.098349850047
Emily Price,911.42043013162
松本 涼平,1061.9098869127756
Robert Frank,1117.8990370846602
Camillo Trezzini,1061.1737539848773
田辺 陽子,713.4376335902036
Steven Griffin DDS,862.6465410747655
Michael Davis,1117.3241635546274
加藤 太一,1048.510865740704
山岸 千代,763.5137572760334
Carolyn Rios,1079.593949813711
John Yu,860.7135727004386
Paola Alighieri,772.6977518138928
木村 里佳,994.4019961159496
佐々木 拓真,880.97639134684
廣川 香織,1095.2775424103759
Dott. Mirko Mazzocchi ,1159.4462967718534
Kelly Adams,1126.9591966814646
宇野 千代,1194.1827636192736
加納 篤司,952.6005361649036
廣川 裕太,1080.4573736425605
Tina Riccardi-Greggio,1231.2836395131255
渡辺 加奈,1064.9011756702484
木村 舞,686.7443878563848
Timothy Powell,722.4904520907894
藤本 さゆり,1552.7771005584025
Laura Bradley,1284.0591525408036
加納 洋介,1053.126431971824
田中 太一,1147.9569488930435
廣川 桃子,1132.6083052820745
田中 太一,1054.5988183154311
Dott. Lolita Panicucci ,1202.3500206440526
Leonardo Brunello ,1001.0274622345333
西之園 康弘,846.4161375699002
Benito Guarato,676.9631417121352
Rita Luciani,538.2428705330433
Scott Mcfarland,1040.0994271477336
Dott. Simone Tedesco ,934.8326571459705
Victoria Myers,753.2576640851942
Dott. Edoardo Pontecorvo,868.2637058496651
Rodolfo Antonucci ,857.2932658570937
桐山 千代,871.7148174704737
鈴木 里佳,1245.2052154543821
浜田 美加子,1125.8589346628223
John Summers,907.977203676603
Michael Stevens,744.4658957669445
坂本 陽一,1040.7263343331738
Donna Trebbi,790.7182385580488
Annunziata Guariento,925.783506456745
Cody Thornton,750.4873572325301
Betty Williams,1146.8860487977215
Peter Wright,1143.8824217847964
Sig.ra Livia Leoncavallo,1309.4359295171676
Amedeo Luxardo,1262.6267586804386
Sara Perkins,1106.9535889769154
Nicole Navarro,1195.9026017289236
Anthony Schroeder,703.3881654878003
山口 直人,769.8227500450104
Stephen Beasley,503.7905147881981
小泉 和也,1127.3503787718928
中村 陽子,738.1047584382104
高橋 春香,542.7319188973723
Pietro Interminei,818.02311203625
Karen Davis,536.0915221697053
Pierpaolo Nibali-Piane,964.309114837711
三宅 健一,1253.6486418877048
Donna Letta,1139.1334876957435
Lauretta Carpaccio,889.4598850614273
Brenda Osborne,1209.2675483217718
渚 京助,675.7234574754136
Sarah Frazier,967.179690463717
Erika Bombieri,993.211245000844
Lisa Chen,1006.4994131418455
Samantha Malone,1219.28227318059
廣川 晃,747.1767973421265
Calogero Correr,1329.789261001774
Fabrizio Aloisio ,893.1607442947113
Fabrizio Nugnes,885.555364794034
Lisa Zamora,859.8512193900378
原田 篤司,1237.549965509843
伊藤 修平,1276.6564272339974
Douglas Vasquez,341.29851528474876
宇野 康弘,909.5456858004761
Sig. Romeo Oscuro ,1311.3268065598656
Valentina Grimani,1051.7941141311412
青山 亮介,1153.5038479873788
Diane Jefferson,784.8765027008773
松本 翔太,922.9324751328224
Fabrizia Ajello-Barese,894.6608133489028
Jenna Garner,811.8641311846441
Melina Gabbana-Balotelli,1146.6119279143488
加納 舞,1027.471730413154
Martina Scotto,1055.2838876383175
青田 加奈,1041.0811666363968
Cassandra Smith,994.2895909765099
Bryan Barajas,1323.0176195673093
浜田 翼,809.9340754520547
Stephanie Blair,1001.022027919757
Sergius Trapanese,1003.4244668099957
渡辺 舞,878.651751403813
Sara Ray,1004.6998407556413
Sig. Pomponio Roccabonella,899.4364630941951
Andrea Smith,1368.8823364198831
Paul Smith,996.210215599996
Camilla Fornaciari,1166.0494905993642
Arthur Young,784.8070926660662
Luciano Alfonsi,1106.7851805714492
Sig.ra Carla Bartoli ,870.0951146368924
Kyle Hayes,1214.7911292766123
Anthony Scott,1380.339437677901
佐藤 くみ子,697.0784763859567
Nedda Mennea-Tamburello,1044.211716426191
木村 聡太郎,1087.2013840038594
小林 幹,925.9756286270033
Rodney Landry,537.6022665233265
Mark Hunter,961.3587506144585
Lando Sanguineti,974.6547241894214
Samantha Herman,972.1792537902982
Marcello Pinamonte,1045.2910784057374
若松 智也,933.6339162773966
小林 桃子,1314.1400948826604
Massimiliano Palumbo ,1087.2248103605489
Jessica Hahn,1032.0312049619886
Amanda Bernini,1081.2989130322317
Jeanne Arnold,1453.0093076554704
Robert Garcia,1251.5762646204762
田中 明美,926.5955826384579
Kyle Harris,1021.1499443462963
Dott. Manuel Mascagni,1031.7247868244494
Alina Paoletti,1066.0065396702703
Marcantonio Ludovisi,844.7952111595074
Alexandria Espinoza,1227.4639316854607
中島 零,1164.2471186231617
加藤 治,1219.191823948489
中村 太郎,787.4885599921956
Melissa Viola,802.5019020921391
Matilda Borromini,747.8351377615879
Stephanie Andrews,696.0138025594811
Timothy Gonzalez,1038.7852353066983
Rossana Monti,1262.0094989265765
Niccolò Battelli,1132.2173434341407
Alessia Borghese,1075.3558966834566
Carolina Mazzi ,607.9369626822743
山本 桃子,1259.7975829826207
Brian Mcpherson,1212.8679850948765
石田 知実,1122.7512777847944
吉本 花子,1063.3008274696394
加藤 陽一,1111.8851909363163
Michael Blackburn,1059.2544713557677
Kelsey Turner,1124.9686122181583
中村 直樹,1008.9873316703435
Erika Gonzaga,1118.9806532291152
Ryan Rogers MD,713.4718786844401
Marta Villadicani,1049.4487877654874
Sig.ra Lucia Guidotti,1088.870392620401
Matteo Iannuzzi-Parpinel,992.9362546853187
John Gonzalez,771.7088159238468
Ilaria Ubaldi,1049.8792602032474
Steven Smith,1226.7483438943366
Donald Hanna,1008.2106672731733
津田 篤司,1546.449664348952
Ludovico Bodoni-Berlusconi,894.5238559298556
Lisa Ortiz,1116.669444467731
Kimberly Johnson,1392.2277810789506
Fortunata Pugliese,346.29032547588247
Kevin Pitts,828.0575203981342
Kevin Tate,1031.9624107562674
小泉 真綾,672.9673710293368
Robert Richardson,1093.0599550489842
Pellegrino Bruno,933.2348929157099
Eleanora Michelangeli,1206.9021447645446
坂本 あすか,1131.617078787513
工藤 京助,965.8733829380194
Scott Ortiz,1016.3910652424125
山本 千代,1198.1579865635938
若松 知実,1131.6824508206532
鈴木 浩,912.2127719323964
Sig.ra Gemma Camiscione,1177.941489723095
工藤 加奈,618.1178977888933
Sig. Fedele Endrizzi ,1285.0383184741381
Diane Graves,933.8159387821772
津田 康弘,1004.3378538787664
Dario Ramazzotti ,1357.1388054344743
Adrienne Joyce,1055.4412585817067
田辺 知実,1137.5755829346717
Tiffany Williams,1071.1165174061189
Erin Haas,1079.4975281910374
Kathryn Turner,931.0200640285855
Michelotto Comisso-Salandra,843.8699430058668
Pier Veltroni,1035.4256621143488
Michelle Hayes,1056.254059831343
坂本 零,962.5738284797798
三宅 直樹,827.4273340803554
Kim Woods,899.1293549676712
小泉 結衣,720.7903215454303
Enrico Zaccagnini ,998.18009768116
Linda Gordon,919.4922160847707
Marco Mercati,1188.9080697322456
中津川 淳,917.8310465683496
Paloma Cadorna ,1191.3752138742448
江古田 千代,1047.2038191622844
Panfilo Fittipaldi,816.1874840353888
Adriana Zaccagnini,842.0905201772346
浜田 あすか,1112.73394649226
Stephanie Thomas,637.4060742864992
Kenneth Hernandez,819.2218178267424
Seth Collins,1344.0043434300046
Valentina Fogazzaro,1107.7280924105235
Domenico Sabatini,1052.8337700043712
Michelangelo Casaleggio,712.9348491707598
青山 和也,815.3921357197096
Berenice Monte ,797.4073040038677
Giuseppina Giacconi-Sorrentino,959.1655637220373
Jeffrey Wilkins,1048.1106013410242
Sig. Romolo Leonetti,772.7496252543508
松本 裕美子,763.1237030712299
佐藤 千代,862.2803314768632
Lori Cummings,1049.4300799173193
Mark Morales,1136.5510124112152
Robert Jordan,1008.1591200174273
井上 太一,1208.580315382236
山本 幹,964.9740798966102
杉山 裕太,1290.2947558003304
吉本 直子,1319.9286290484251
Antonino Medici-Casagrande,1004.2536983284036
Michael Scott,1150.7191678978436
Dorothy Humphrey,922.0464465415633
斉藤 あすか,1361.5209837317627
大垣 太一,869.3454320391686
中村 里佳,1023.6198876771115
Ermes Greco-Moschino,919.1396209885609
Melissa Oliver,1035.370588810805
加藤 結衣,1098.219570403951
西之園 健一,995.7914291721854
佐藤 花子,1082.3812189291132
Mercedes Bossi ,1182.6328328833629
Alec Villanueva,984.668481093451
Donna Everett,834.4529703381768
笹田 直樹,1294.8991380964064
Thomas Williams,1041.8040621313983
浜田 くみ子,1178.1950776062085
Marcantonio Cilea,1201.2951013468823
若松 聡太郎,1075.6032032703674
青田 智也,1100.8427571913296
Antonio Prodi ,1261.274299020011
中津川 智也,759.4305021895029
Marc Cole,1048.7099571454262
宮沢 英樹,1013.0585092436002
Patricia Carey,1119.3548843332678
野村 英樹,1322.4315392325425
Mary Saunders,980.3374170260655
藤本 加奈,1276.3191549198996
Melissa Rogers,1127.066790204385
西之園 真綾,1219.2238179248434
Eric Lynch,567.4220032390191
井高 裕太,980.6898295038923
Dott. Susanna Storladi,1096.0659768195526
Sig.ra Raffaella Zoppetti,1088.8929930789918
Veronica Tafuri ,1209.1973053315683
Jenna Prince MD,1095.2184489088386
Ferdinando Foletti,978.697294906296
Allison Fernandez,1251.4422485519308
原田 治,1062.78128873769
Matilda Togliatti,868.7916505437101
Lara Ludovisi ,1127.1674419234403
佐々木 裕樹,905.8939476523445
Martino Strangio-Grossi,856.2431198751849
近藤 洋介,816.8189217661666
Warren Lang,982.0770246482695
Antonella Silvestri,973.8797223925014
渡辺 香織,826.3109225747473
Samantha Kane,1250.7465958189246
Vanessa Chiappetta,1006.7855101837893
Julia Torres,873.0953934509057
井高 明美,1060.9824604929354
Edwin Rollins,608.1250694507785
Agnolo Sanudo,1025.5666931133626
Jennifer Bennett DDS,1144.1508940124545
Mariah Smith,1500.4065799523505
木村 聡太郎,645.0671084351685
Jennifer Hester,976.2951692496715
Saverio Buscetta,978.2731518891128
Pomponio Agostinelli,720.4267082365827
Jessica Moreno,1065.1306718708013
Michele Owens,934.0321515867313
Kevin Walters,1233.3052481298798
西之園 香織,975.8324230904678
Alberico Nugnes,1092.7297028402902
Gianluigi Ioppi,1149.4279716442963
Sig.ra Greca Dandolo ,776.5232947689492
Lina Errigo,1073.6387433906746
Matteo Tedesco,946.9631731954872
Amanda Vecellio,804.2280317529052
Leopoldo Paolucci ,701.0270201061302
Thomas Morrow,1065.6182662431875
Walter Richardson,703.0198064967706
Samantha Murphy,976.4533067604821
山岸 里佳,1119.1517610905064
Cipriano Antonucci,1134.6922327176226
加藤 直子,1088.1371701726632
Dott. Piero Sismondi ,1040.3890743762752
Jacopo Argan,1054.082789059055
Samantha Klein,944.1531318408256
Giampiero Giusti,1145.407751095194
Kevin Baker,1345.8025960831499
Emily Terrell,1015.8440526272076
中津川 香織,991.7198407134126
Gina Williams,633.4076427394108
津田 修平,984.3154228649357
三宅 加奈,1216.0547763147647
Matthew Elliott,1013.827227701301
佐藤 洋介,1148.6658169761674
佐藤 直子,1263.641042410081
Carolina Proietti-Sandi,859.8614402163371
Carla Ceri-Cattaneo,745.780397168675
Ezio Sommaruga ,738.0915048069044
若松 花子,679.16025419697
April Ferguson,978.5427315036048
John Jones,1345.7861999470524
Dott. Evangelista Pederiva ,939.5008021509656
加納 舞,792.5346648213101
Katrina Hoffman,832.2939749912006
山口 洋介,804.0774961919884
青田 さゆり,1021.926817183336
Loretta Salandra,745.0263719206291
Gilberto Strangio,961.4493985908
伊藤 幹,913.9751325310027
木村 舞,1168.9698892427452
Scott Lynch,770.6820561538075
井上 香織,905.7217655332145
木村 裕樹,1063.9456142756785
井高 涼平,710.3617871033131
Gelsomina Calgari ,1192.8697093183844
浜田 美加子,724.1456409965982
松本 淳,634.629554212097
Alessio Borrani-Einaudi,1207.2033056692258
Sig.ra Rita Badoglio,656.7753593499616
吉田 真綾,1174.5812858562495
Tiziana Monduzzi ,1285.6907511268794
笹田 洋介,1198.8428816943062
Dott. Donato Gaiatto,1138.5476406308262
Erik Bryant,1082.482698398543
Sig.ra Fortunata Bettoni ,1209.5946940219535
Fulvio Orengo-Semitecolo,1060.10752785834
Mirco Cusano ,1005.2183401663691
吉田 結衣,976.578319944435
Lina Ramazzotti,590.3828345054422
伊藤 零,875.6588995521325
Lina Rosiello,954.0169156619925
Alfredo Gulotta,1048.150627062794
Camilla Morabito ,868.3930101102541
原田 幹,1182.4673979422512
Theodore Miller,1106.9974086117406
加藤 春香,781.1766497487299
Nina Milanesi,685.0512232766021
Sig. Danilo Marcacci,844.4824981487066
Sarah Scott,921.5131656943097
Peter Johnson,1009.893018592079
Tyler Duke,1015.5158462779757
Tina Dudley,986.6962208089076
Phillip Deleon,1120.6739554076375
Sig.ra Marina Duodo,1189.9429474717028
Nino Leoncavallo,750.0049044446966
山田 舞,946.1082262595405
渚 舞,1179.5304652131258
津田 太一,920.2216956461816
山本 桃子,997.9148622417213
中村 裕太,980.918890795523
津田 裕太,1050.388314352895
Costantino Trentini,964.9177790288832
Melania Moccia,1000.2051459070962
Tatiana Pellico,902.8127557225372
青山 花子,697.0766870730954
Ciro Franzese,666.9393652766665
Renee Lee,935.1912849565562
Maria Tosto,1406.9922501920155
Erica Moore,850.2726183566032
Gloria Bonanno ,1187.4806822698827
Sig.ra Lolita Regge ,1076.9708467268752
Rebecca Ortega,681.344782378641
Sig.ra Letizia Blasi,1174.1086636372684
John Scott,884.4626374195758
坂本 美加子,1150.5840250926021
Christopher Jones,1106.5900847873313
野村 淳,1036.7570991334574
Daria Rastelli,1064.9670291300934
浜田 直樹,1061.7700501310699
Paulina Chechi-Manolesso,822.5614144114681
Jennifer Sheppard,1403.0045802405705
Alexis Jenkins,915.7887956185723
渚 里佳,1061.6631292217805
三宅 陽子,1174.5758336317376
Julie Rodriguez,820.0805898686565
Eleanora Traversa,1360.2430548939374
Amy Johnston,1026.1773400402346
Krystal Hoffman,822.6998705048939
Rodolfo Pigafetta,835.6013969726957
桐山 明美,1195.5571992007515
Jon Heath,1285.016360951048
山本 知実,869.6083736453556
井上 裕美子,1141.5370112477078
Laurie Burgess,912.7533440016006
木村 くみ子,998.0107562356665
Sig. Donato Baracca ,1161.1146136749555
Marco Castioni,841.6048043103609
Dana Medina,1042.4272468540828
佐藤 裕太,996.4174291120237
Sig.ra Alina Parri,748.8306042114436
Dott. Rembrandt Tomaselli,1101.9270417568196
Rebecca Schmidt,1311.6584264406242
田辺 さゆり,860.0505721471072
Chad Ayers,1063.721609316021
宇野 裕美子,1081.194405994742
Terri Brown,1367.9707142840603
Fedele Sinisi,849.5282975538624
Stephanie Zhang,1235.2107917031333
James Wright,1036.0880880527563
坂本 浩,971.3485992968034
Sig.ra Sophia Musatti ,677.0066620845203
Neil Richardson,1073.7332904387583
Gioacchino Mazzacurati,811.9286380688511
Stephanie Navarro,1194.3645117733633
Lindsey Burke,1049.8800913168216
Grant Smith,1042.5129273973769
山口 治,1145.7729749163077
Nicoletta Fittipaldi,1309.7664534523083
Cody Wilson,729.3026323946883
Dott. Laureano Tomei,1192.054922654664
小林 翔太,871.9341394443377
Piermaria Battisti,1018.0386704373059
Elladio Calvo,1244.780496468998
Valeria Cherubini ,679.1270257356408
廣川 裕美子,993.5536392160345
Antonina Fantini,817.637479361992
杉山 涼平,1398.3994513743035
吉田 学,813.130233897223
大垣 あすか,1030.858063683732
Mrs. Kristen Robinson,1023.6705694081688
Natalia Bocca,1478.127042193047
Alexander Mayer,1136.441767131749
Terri Ho,912.2225084911888
Michael Barton,773.1127189410852
村山 あすか,948.0525895958494
桐山 陽子,1016.5703414142391
山本 淳,1054.3018348808514
伊藤 裕美子,751.2483256613923
Donna Bramante,1134.5461657270603
Susan Duncan,1020.5924127122323
Pierluigi Montalti,888.8599268234246
Benvenuto Michelangeli,1106.88238578574
Pierina Leblanc,1428.9079950065757
木村 直樹,635.2560442014025
近藤 健一,1178.8408241617399
Uberto Pavone,924.8643653350562
Stefania Marangoni,1068.7382344277712
青山 あすか,1191.569780159017
三宅 舞,805.3936863012877
Jocelyn Stewart,1052.615707214337
Robert Ortiz,1076.4400440567406
Danielle Weiss,1123.6607597773818
Kevin Martin,970.8882933654263
喜嶋 淳,1059.691863251812
James Nguyen,853.1834357946358
若松 幹,832.1816713721357
小林 あすか,1207.1853766349816
Ezio Boccherini,1217.390619163579
大垣 真綾,1345.188926187242
Dott. Patrizia Cutuli,1021.4227310702921
藤本 真綾,797.3616604416253
Lisa Jones,1171.6056307831639
宇野 洋介,1053.3329977924363
Dott. Victoria Ginese,847.0281323753414
Marina Gonzaga,1020.695874338034
Elizabeth Stephens,1220.5356004621067
吉田 さゆり,932.8120819933243
Stephen Roman,1167.559769424309
Rita Aporti,1062.0284353897353
Martin Jones,740.8568354505044
Mark Stein,1100.8286968678347
Andrew Reynolds,976.0052378158971
John Smith,841.6630437043798
若松 太郎,842.0208822455854
Elvira Beffa,788.9545640045035
Sylvia Pasqua-Majorana,933.2548879660408
Thomas Fuentes,1367.9368870748172
Mary Sanchez,987.4908185592351
Eric Lucas,956.5181506260593
伊藤 桃子,829.4594243524515
Iolanda Falcone,1012.7103985862711
Sig. Alberico Ciampi ,833.5978147210578
若松 治,1365.911070600045
Ronald Hughes,1214.2989694046364
渡辺 結衣,1154.5438163989295
Dott. Sophia Bettoni ,922.020407679449
Ornella Marazzi-Camiscione,1027.8787768570564
Toni Verdi,1029.4476438577842
廣川 聡太郎,1143.0138978594387
Aaron Stuart,1004.8242608709753
加納 治,1330.6015950548297
中津川 陽一,711.0296581993425
村山 花子,1433.5747778347993
Andrea Jenkins MD,636.4488707368455
山口 淳,1209.2146197434436
Lara Valentino,918.9362238607212
高橋 里佳,1105.9463956901468
William Rogers,667.4914772610855
Mr. Dustin Johnson,1446.218840761215
Sig.ra Lina Toscanini,803.9011999147637
Dott. Marta Nonis,934.6821132699413
Bonnie Murray,1197.7234310659837
Maura Sokolov,743.761574460545
Michael Turner,997.2519634226995
Sig. Lorenzo Bevilacqua ,924.2575406063127
Whitney Fischer,1087.6399483683886
Rose Snow,875.369533988042
Jordan Butler,1294.0913434132708
大垣 千代,1311.819871551891
Lina Barbarigo,1081.82018263521
Danielle Russo,685.4583565908106
木村 翼,1070.4187997649149
西之園 洋介,1145.4504665754573
Rosina Musatti,868.5926834093124
Dott. Lodovico Gagliano,1178.188613485858
青山 結衣,1339.325119566461
Salvatore Volta,1230.3228677821635
Terry Pham,1244.399431539865
Fernanda Vittadello,807.0673214972483
中島 春香,942.9619592546095
Kathy Wilson,1099.176352670233
Dott. Livia Monaco ,1141.2202935493792
Destiny Tyler,611.7387574121486
Dott. Erika Pietrangeli ,1043.6544824550456
Dina Balla ,1138.3480197231524
Alyssa Saunders,1140.3315955266398
伊藤 春香,815.7658295710012
杉山 香織,914.7866083506141
Ivan Fantoni,705.1740587685331
桐山 浩,1368.7234360386683
Romolo Garrone ,999.8118241177289
Lucio Pertini ,997.6285294458066
Blake Robles,938.1376756129155
山口 康弘,1207.4288537350878
Michael Hartman,834.1989483690191
Fabrizia Treccani,960.6776998633967
Jessica Kramer,1114.3078807623897
江古田 陽一,937.0193733844196
Giada Gagliardi,960.721085901425
Dott. Alderano Zecchini,1003.0361700373014
Thomas Patton,1140.7219319693543
Griselda Papetti,1159.5773467504227
中村 里佳,1220.0976836933012
Michael Tyler,881.1695898569303
Joseph Yates,1268.518074769497
Sig. Baldassare Cherubini ,923.0155401726305
原田 修平,862.7463427486306
Alessandra Micheletti,724.663080656009
Dott. Adelmo Orsini ,1237.165276307646
Gabriele Giorgetti,884.9123550343515
Eliana Fieramosca-Giannini,1129.9787876064106
井高 幹,1334.3943681361718
津田 晃,1134.5604250951144
Ornella Gabba,1189.4303302223227
Tracy Anderson,1083.635920190156
山田 修平,758.2490030236863
Pierina Tanzini,756.8801852123154
Robin Jacobs,852.4198067767506
Micheal Young,1003.3484826043195
Gianni Gasperi,956.3404976412335
Lydia Nelson,809.3132602237135
Theresa Rodriguez,904.1920491034036
Michael Willis,873.9549751049832
Ashley Parker,945.1640204769384
Sig.ra Allegra Caccianemico ,1116.9856571376076
Puccio Gravina-Guglielmi,1037.8432517677968
Jeffrey Lewis,1016.5667691446457
浜田 加奈,946.2256368320909
